,Bedroom,Dinning,Livingroom,Bathroom,Kitchen,bench,snowboard,chair,couch,potted plant,bed,dining table,y_test,y_pred
36923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76724,0.0,0.0,0.0,0.0,1.0,0.45909674462913763
87408,0.78029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5267764947265547
74223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83529,0.89927,0.0,0.0,0.0,0.0,0.464174278952952
46678,0.0,0.0,0.0,0.8481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055615987360504084
76814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86162,1.0,0.8583626149652199
61424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.531,0.85999,0.0,0.0,1.0,0.4188503613503613
90157,0.0,0.0,0.0,0.0,0.0,0.75918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07046661381069666
82620,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66922,1.0,0.8722662275503572
67782,0.0,0.0,0.0,0.0,0.0,0.0,0.89452,0.0,0.0,0.0,0.0,0.0,1.0,1.0
50727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42233,0.0,0.0,0.0,0.0,0.0,0.5511006156161049
37239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.90564,0.0,0.0,0.0,1.0,0.6893692741925521
11869,0.0,0.0,0.0,0.79697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07388137133789308
20914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89956,0.90394,0.88303,0.88303,0.0,0.0,0.1
8706,0.0,0.0,0.0,0.0,0.0,0.58867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08962583838925425
61598,0.0,0.0,0.0,0.0,0.0,0.46486,0.0,0.0,0.0,0.37048,0.0,0.0,0.0,0.07423557989538274
91958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53888,0.0,0.0,0.0,0.0,0.0,0.519179099208438
101484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81061,0.90249,0.84381,0.0,0.0,0.0,0.06373075546007875
55614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86433,0.0,0.0,0.0,0.0,1.0,0.36396500965567724
60738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8767,0.0,0.0,0.0,0.0,1.0,0.357785345969135
70358,0.0,0.0,0.0,0.0,0.80881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.036640539340189585
72919,0.0,0.0,0.0,0.0,0.0,0.0,0.47935,0.0,0.0,0.0,0.0,0.0,1.0,0.9977777777777778
32616,0.0,0.0,0.0,0.0,0.0,0.0,0.84888,0.0,0.0,0.0,0.0,0.0,1.0,0.9951127010502925
76900,0.0,0.0,0.0,0.0,0.0,0.67185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10317422548602843
34513,0.0,0.0,0.0,0.0,0.0,0.63114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08962583838925425
96346,0.0,0.0,0.0,0.86412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1448804701667891
19399,0.81989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5235241796744194
114872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88622,0.0,0.0,0.0,1.0,0.7238576971494233
44721,0.0,0.0,0.0,0.0,0.0,0.83189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08791858163837077
16712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83591,0.0,0.0,0.0,0.0,0.0,0.31987411680122724
62229,0.0,0.0,0.0,0.0,0.0,0.0,0.83914,0.0,0.0,0.0,0.0,0.0,1.0,0.993018628885344
73755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92746,0.0,1.0,0.8674543490513915
57485,0.0,0.0,0.0,0.0,0.0,0.44894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10689828386565203
37326,0.0,0.0,0.0,0.0,0.0,0.59456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08962583838925425
87634,0.0,0.0,0.0,0.0,0.0,0.35168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13289965664558506
6087,0.0,0.7579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5342015921681922
115027,0.0,0.0,0.0,0.0,0.0,0.77567,0.0,0.0,0.44824,0.0,0.0,0.0,0.0,0.2752442380125573
117716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.891,0.0,0.0,0.0,0.0,0.0,0.3691859331082285
4537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46134,0.31049,0.0,0.0,0.0,1.0,0.5362995606643787
47909,0.0,0.0,0.0,0.0,0.0,0.0,0.85143,0.0,0.0,0.0,0.0,0.0,1.0,0.996143628885344
113957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76995,1.0,0.860109364805259
64549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27863,0.0,0.0,0.57854,0.0,0.7595626072041166
108546,0.0,0.0,0.0,0.0,0.0,0.0,0.46258,0.0,0.0,0.0,0.0,0.0,1.0,0.9956944444444444
19002,0.0,0.0,0.0,0.0,0.0,0.0,0.79192,0.0,0.0,0.0,0.0,0.0,1.0,0.9966088554116723
104546,0.75079,0.0,0.0,0.0,0.0,0.60387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09147769024110611
92794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26053,1.0,0.9253951853899618
80789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73102,1.0,0.8658236505195449
14399,0.0,0.0,0.0,0.0,0.0,0.45582,0.0,0.41013,0.0,0.84203,0.0,0.0,0.0,0.8177285318559557
41076,0.0,0.0,0.0,0.0,0.0,0.0,0.87866,0.0,0.0,0.0,0.0,0.0,1.0,1.0
116160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34216,1.0,0.8499621368542151
10977,0.0,0.0,0.0,0.0,0.76356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07826012354152367
50239,0.77869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5267764947265547
112610,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74287,0.0,0.8801093648052591
85064,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.0,0.0,0.0,1.0,0.93625
59341,0.0,0.78675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5342015921681922
46175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36789,0.90187,0.83072,0.0,0.0,0.0,0.058060606060606056
28452,0.0,0.0,0.0,0.80352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03924248244900419
58980,0.0,0.0,0.0,0.0,0.0,0.0,0.73258,0.0,0.0,0.0,0.0,0.0,1.0,1.0
35440,0.0,0.0,0.0,0.0,0.0,0.0,0.78196,0.0,0.0,0.0,0.0,0.0,1.0,0.9966088554116723
33569,0.0,0.0,0.0,0.0,0.0,0.0,0.84572,0.0,0.0,0.0,0.0,0.0,1.0,0.9951127010502925
58009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44801,1.0,0.8800274166710601
1531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.90293,0.0,1.0,0.7823591530285162
89534,0.0,0.7676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5342015921681922
65624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85459,0.0,0.0,0.0,0.0,1.0,0.34025366944949165
21887,0.0,0.0,0.0,0.88052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3
41432,0.0,0.0,0.0,0.0,0.0,0.0,0.6937,0.0,0.0,0.0,0.0,0.0,1.0,1.0
37489,0.0,0.0,0.0,0.0,0.0,0.0,0.75307,0.0,0.0,0.0,0.0,0.0,1.0,1.0
79301,0.78635,0.0,0.0,0.0,0.0,0.65624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13153680794942005
27968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76931,1.0,0.780109364805259
61041,0.75705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46745,1.0,0.8800274166710601
3027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88345,0.0,1.0,0.8617263731403112
38750,0.0,0.81088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5246829458155327
106361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.79075,1.0,0.8510176805738228
91484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77616,0.83753,0.88827,0.0,0.0,0.0,0.2511476852666784
96119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.90755,0.0,0.0,0.85237,0.0,0.3202926829268293
45262,0.0,0.78976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5342015921681922
64955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25118,0.0,0.0,0.64398,0.0,1.0,0.7452229491866482
