,Bedroom,Dinning,Livingroom,Bathroom,Kitchen,bench,snowboard,chair,couch,potted plant,bed,dining table,y_test,y_pred
74586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33308,1.0,0.8657325807982845
8163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55308,0.0,0.0,0.59791,0.0,1.0,0.7496798795554666
83795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88468,0.0,0.0,0.0,0.0,1.0,0.3442123719824032
41268,0.0,0.76776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5361769610395319
54954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72227,0.0,0.72475,0.0,0.9
98050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88404,0.0,0.0,0.80237,0.0,1.0,0.779956701169911
95993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35772,0.38623,0.0,0.0,0.0,0.3587570621468926
1426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65571,0.0,0.0,0.8287770261970809
11488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48628,0.0,0.70369,0.0,0.0,1.0,0.13005503664057474
36427,0.0,0.79009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5361769610395319
5327,0.0,0.75546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5361769610395319
9445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88771,0.0,0.0,0.0,0.0,0.0,0.4394440495590943
19644,0.0,0.0,0.0,0.0,0.0,0.41947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09494737265656328
117152,0.0,0.0,0.0,0.78037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0872283296686596
61827,0.0,0.0,0.0,0.0,0.0,0.0,0.83326,0.0,0.0,0.0,0.0,0.0,1.0,0.9971717060390596
31821,0.0,0.0,0.0,0.0,0.0,0.0,0.90863,0.0,0.0,0.0,0.0,0.0,1.0,1.0
3083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85546,0.0,0.78146,0.0,0.49069,0.0,0.0
25120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81196,1.0,0.6861459774895784
84372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92391,0.0,0.0,0.0,0.0
12663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92102,0.88143,0.0,0.59578,0.0,0.2
20219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27462,0.0,0.8537714553899379
15426,0.0,0.0,0.0,0.0,0.0,0.27043,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.09816160515436535
60143,0.8421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66815,1.0,0.9507730169848339
80773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89479,1.0,0.4635879929053822
31968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51823,0.0,1.0,0.794738408765854
81643,0.0,0.86982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.498862854568847
113414,0.0,0.0,0.0,0.0,0.0,0.0,0.6909,0.0,0.0,0.0,0.0,0.0,1.0,0.9988165680473372
101467,0.0,0.0,0.0,0.0,0.0,0.5068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11141113216024123
33017,0.0,0.0,0.0,0.0,0.0,0.0,0.882,0.0,0.0,0.0,0.0,0.0,1.0,1.0
73162,0.0,0.0,0.0,0.89107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85657,0.0,0.0,0.0,0.0,0.0,0.77003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18223010164008735
38915,0.0,0.0,0.0,0.80661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05450218070833237
56473,0.0,0.77818,0.0,0.0,0.0,0.0,0.0,0.55829,0.93259,0.0,0.0,0.0,1.0,0.7625908692578098
84595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88102,0.36608,0.60164,0.0,0.0,0.0,0.3207547169811321
7950,0.0,0.80171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5361769610395319
43219,0.0,0.0,0.0,0.0,0.0,0.55177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0860827362099055
70398,0.0,0.0,0.0,0.0,0.0,0.0,0.91424,0.0,0.0,0.0,0.0,0.0,1.0,1.0
67281,0.0,0.0,0.0,0.0,0.0,0.0,0.94654,0.0,0.0,0.0,0.0,0.0,1.0,1.0
76443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76459,0.73117,0.0,0.0,0.3
