,Bedroom,Dinning,Livingroom,Bathroom,Kitchen,bench,snowboard,chair,couch,potted plant,bed,dining table,y_test,y_pred
88315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76649,1.0,0.8578378668824647
80001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87026,0.0,0.0,0.90493,0.0,1.0,0.9581632227694833
6773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40104,0.0,0.0,0.0,0.0,1.0,0.5336432261608696
68926,0.0,0.0,0.0,0.0,0.0,0.0,0.80502,0.0,0.0,0.0,0.0,0.0,1.0,0.997127723313214
11395,0.0,0.0,0.0,0.79573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.13029091179047764
2860,0.0,0.0,0.0,0.0,0.76056,0.0,0.83111,0.0,0.0,0.0,0.0,0.0,1.0,0.9987166262135923
99619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78482,0.0,0.0,0.0,0.0,1.0,0.45838887166273495
40198,0.75913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45129637165511294
65112,0.76484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.498859396865197
9739,0.0,0.0,0.0,0.0,0.0,0.44043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1178683895064833
37940,0.0,0.0,0.0,0.0,0.0,0.0,0.79836,0.0,0.0,0.0,0.0,0.0,1.0,0.9966002673461016
41601,0.0,0.0,0.0,0.0,0.0,0.37653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08218253106702293
86368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33527,0.0,0.0,0.0,0.0,0.5336432261608696
83034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75925,1.0,0.8578378668824647
26086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84069,1.0,0.8777654416369824
102010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86268,0.0,0.0,0.0,0.0,0.0,0.34237194364734436
56149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89742,0.0,0.80573,0.0,0.40572,0.0,0.20191780821917807
64976,0.0,0.7699,0.0,0.0,0.0,0.0,0.0,0.81353,0.0,0.0,0.0,0.0,0.0,0.4009110735151456
20285,0.0,0.0,0.0,0.0,0.0,0.0,0.60554,0.0,0.0,0.0,0.0,0.0,1.0,0.9896695197337138
