,Bedroom,Dinning,Livingroom,Bathroom,Kitchen,bench,snowboard,chair,couch,potted plant,bed,dining table,y_test,y_pred
4901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43712,0.0,0.0,0.0,0.0,0.0,0.4
572,0.0,0.0,0.0,0.0,0.0,0.0,0.86543,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2656,0.0,0.0,0.0,0.0,0.77532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3838,0.0,0.0,0.0,0.89456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
939,0.0,0.0,0.0,0.84724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
164,0.79816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81323,1.0,1.0
892,0.0,0.0,0.0,0.86556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1511,0.0,0.78078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43205,1.0,1.0
2777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37927,1.0,0.4
1233,0.0,0.0,0.0,0.0,0.0,0.37091,0.0,0.0,0.0,0.0,0.25574,0.0,0.0,0.1
341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43893,0.0,1.0,0.3
334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30464,0.0,0.0,0.0,0.0,1.0,0.7
3186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31046,0.83613,0.0,0.0,0.0,0.0,0.0
877,0.0,0.0,0.0,0.82871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4437,0.0,0.8037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4
2489,0.0,0.0,0.0,0.0,0.0,0.0,0.64531,0.0,0.0,0.0,0.0,0.0,1.0,1.0
433,0.0,0.82484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3
3338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72804,1.0,1.0
1731,0.0,0.0,0.0,0.78001,0.0,0.0,0.0,0.33212,0.0,0.0,0.0,0.0,0.0,0.0
1718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.79185,0.91473,0.82179,0.0,0.0,0.0,0.3
2010,0.0,0.0,0.0,0.0,0.0,0.0,0.84431,0.0,0.0,0.0,0.0,0.0,1.0,1.0
3790,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84272,0.0,0.0,0.0,0.0,1.0,0.9
1901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73313,0.0,0.0,0.0,0.67515,1.0,0.3
2156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32978,0.27473,0.0,0.6873,0.0,0.5
4891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87934,0.0,0.89008,0.0,0.0,0.0,0.3
4282,0.0,0.0,0.0,0.0,0.0,0.43015,0.0,0.0,0.72218,0.0,0.0,0.0,0.0,0.0
1312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37238,0.0,0.0,0.0,1.0,0.0
4996,0.0,0.0,0.0,0.0,0.0,0.0,0.87761,0.0,0.0,0.0,0.0,0.0,1.0,1.0
4474,0.0,0.78105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2771,0.0,0.0,0.0,0.0,0.0,0.69324,0.0,0.0,0.72353,0.87604,0.0,0.0,0.0,0.0
718,0.0,0.0,0.0,0.0,0.0,0.48108,0.0,0.85547,0.0,0.0,0.0,0.0,1.0,0.0
3140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67096,0.78389,0.84787,0.0,0.0,0.0,0.2
1547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77752,1.0,1.0
3015,0.0,0.0,0.86124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8
3538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65564,0.92034,0.0,0.0,0.0,0.2
4597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71318,0.0,0.0,0.0,0.0,0.0,0.0
2760,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85546,0.0,0.0,0.0,0.0,0.0,1.0
4120,0.0,0.0,0.0,0.0,0.0,0.66006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1675,0.75593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83914,0.0,1.0,1.0
