4.78955,-4.08774,0.55712
4.78955,-4.08774,-3.00479
0.00000,0.00000,0.00000
4.78955,-4.08774,0.55712
4.78955,-4.08774,0.55712
4.78955,-4.08774,0.55712
4.78955,-4.08774,0.55712
4.78955,-4.08774,0.55712
4.78955,-4.08774,0.55712
4.78955,-4.08774,0.55712
4.78955,-4.08774,0.55712
4.78955,-4.08774,0.55712
4.78955,-4.08774,0.55712
4.78955,-4.08774,0.55712
4.78955,-4.08774,0.55712
4.78955,-4.08774,0.55712
4.78955,-4.08774,0.55712
4.78955,-4.08774,0.55712
4.78955,-4.08774,0.55712
4.78955,-4.08774,0.55712
4.78955,-4.08774,0.55712
4.78955,-4.08774,0.55712
4.78955,-4.08774,0.55712
4.78955,-4.08774,0.55712
4.78955,-4.08774,0.55712
4.78955,-4.08774,0.55712
4.78955,-4.08774,0.55712
4.78955,-4.08774,0.55712
4.78955,-4.08774,0.55712
4.78955,-4.08774,0.55712
4.78955,-4.08774,0.55712
4.78955,-4.08774,0.55712
4.78955,-4.08774,0.55712
4.78955,-4.08774,0.55712
4.78955,-4.08774,0.55712
4.78955,-4.08774,0.55712
4.78955,-4.08774,0.55712
4.78955,-4.08774,0.55712
4.78955,-4.08774,0.55712
4.78955,-4.08774,0.55712
4.78955,-4.08774,0.55712
4.78955,-4.08774,0.55712
4.78955,-4.08774,0.55712
4.78955,-4.08774,0.55712
4.78955,-4.08774,0.55712
4.78955,-4.08774,0.55712
4.78955,-4.08774,0.55712
4.78955,-4.08774,0.55712
4.78955,-4.08774,0.55712
4.78955,-4.08774,0.55712
4.78955,-4.08774,0.55712
4.78955,-4.08774,0.55712
4.78955,-4.08774,0.55712
4.78955,-4.08774,0.55712
4.78955,-4.08774,0.55712
4.78955,-4.08774,0.55712
4.78955,-4.08774,0.55712
4.78955,-4.08774,0.55712
4.78955,-4.08774,0.55712
4.78955,-4.08774,0.55712
4.78955,-4.08774,0.55712
4.78955,-4.08774,0.55712
4.78955,-4.08774,0.55712
4.78955,-4.08774,0.55712
4.78955,-4.08774,0.55712
4.78955,-4.08774,0.55712
4.78955,-4.08774,0.55712
4.78955,-4.08774,0.55712
4.78955,-4.08774,0.55712
4.78955,-4.08774,0.55712
4.78955,-4.08774,0.55712
4.78955,-4.08774,0.55712
4.78955,-4.08774,0.55712
4.78955,-4.08774,0.55712
4.78955,-4.08774,0.55712
4.78955,-4.08774,0.55712
4.78955,-4.08774,0.55712
4.78955,-4.08774,0.55712
4.78955,-4.08774,0.55712
4.78955,-4.08774,0.55712
4.78955,-4.08774,0.55712
4.78955,-4.08774,0.55712
4.78955,-4.08774,0.55712
4.78955,-4.08774,0.55712
4.78955,-4.08774,0.55712
4.78955,-4.08774,0.55712
4.78955,-4.08774,0.55712
4.78955,-4.08774,0.55712
4.78955,-4.08774,0.55712
4.78955,-4.08774,0.55712
4.78955,-4.08774,0.55712
4.78955,-4.08774,0.55712
4.78955,-4.08774,0.55712
4.78955,-4.08774,0.55712
4.78955,-4.08774,0.55712
4.78955,-4.08774,0.55712
4.78955,-4.08774,0.55712
4.78955,-4.08774,0.55712
4.78955,-4.08774,0.55712
4.78955,-4.08774,0.55712
4.78955,-4.08774,0.55712
4.78955,-4.08774,0.55712
4.78955,-4.08774,0.55712
4.78955,-4.08774,0.55712
4.78955,-4.08774,0.55712
4.78955,-4.08774,0.55712
4.78955,-4.08774,0.55712
4.78955,-4.08774,0.55712
4.78955,-4.08774,0.55712
4.78955,-4.08774,0.55712
4.78955,-4.08774,0.55712
4.78955,-4.08774,0.55712
4.78955,-4.08774,0.55712
4.78955,-4.08774,0.55712
4.78955,-4.08774,0.55712
4.78955,-4.08774,0.55712
4.78955,-4.08774,0.55712
4.78955,-4.08774,0.55712
4.78955,-4.08774,0.55712
4.78955,-4.08774,0.55712
4.78955,-4.08774,0.55712
4.78955,-4.08774,0.55712
4.78955,-4.08774,0.55712
4.78955,-4.08774,0.55712
4.78955,-4.08774,0.55712
4.78955,-4.08774,0.55712
4.78955,-4.08774,0.55712
4.78955,-4.08774,0.55712
4.78955,-4.08774,0.55712
4.78955,-4.08774,0.55712
4.78955,-4.08774,0.55712
4.78955,-4.08774,0.55712
4.78955,-4.08774,0.55712
4.78955,-4.08774,0.55712
4.78955,-4.08774,0.55712
4.78955,-4.08774,0.55712
4.78955,-4.08774,0.55712
4.78955,-4.08774,0.55712
4.78955,-4.08774,0.55712
4.78955,-4.08774,0.55712
4.78955,-4.08774,0.55712
4.78955,-4.08774,0.55712
4.78955,-4.08774,0.55712
4.78955,-4.08774,0.55712
4.78955,-4.08774,0.55712
4.78955,-4.08774,0.55712
4.78955,-4.08774,0.55712
4.78955,-4.08774,0.55712
4.78955,-4.08774,0.55712
4.78955,-4.08774,0.55712
4.78955,-4.08774,0.55712
4.78955,-4.08774,0.55712
4.78955,-4.08774,0.55712
4.78955,-4.08774,0.55712
4.78955,-4.08774,0.55712
4.78955,-4.08774,0.55712
4.78955,-4.08774,0.55712
4.78955,-4.08774,0.55712
4.78955,-4.08774,0.55712
4.78955,-4.08774,0.55712
4.78955,-4.08774,0.55712
4.78955,-4.08774,0.55712
4.78955,-4.08774,0.55712
4.78955,-4.08774,0.55712
4.78955,-4.08774,0.55712
4.78955,-4.08774,0.55712
4.78955,-4.08774,0.55712
4.78955,-4.08774,0.55712
4.78955,-4.08774,0.55712
4.78955,-4.08774,0.55712
4.78955,-4.08774,0.55712
4.78955,-4.08774,0.55712
4.78955,-4.08774,0.55712
4.78955,-4.08774,0.55712
4.78955,-4.08774,0.55712
4.78955,-4.08774,0.55712
4.78955,-4.08774,0.55712
4.78955,-4.08774,0.55712
4.78955,-4.08774,0.55712
4.78955,-4.08774,0.55712
4.78955,-4.08774,0.55712
4.78955,-4.08774,0.55712
4.78955,-4.08774,0.55712
4.78955,-4.08774,0.55712
4.78955,-4.08774,0.55712
